date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:34:29	154/154	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2018%20Jul%202019%2006:34:23%20GMT	http://joxi.net/52aBGNI4k3oyA0.jpg	D:/Downloads/django-restframework/joxi.net/52aBGNI4k3oyA0.2a.delayed	(from https://www.django-rest-framework.org/topics/documenting-your-api/)
13:34:31	524/524	---MC-	302	error ('Found')	text/html	date:Thu,%2018%20Jul%202019%2006:34:25%20GMT	https://joxi.net/52aBGNI4k3oyA0.jpg	D:/Downloads/django-restframework/joxi.net/52aBGNI4k3oyA0.2b.delayed	(from https://www.django-rest-framework.org/topics/documenting-your-api/)
13:34:36	16458/16458	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225d2f2c8f-404a%22	https://www.django-rest-framework.org/topics/api-guide/schemas/	D:/Downloads/django-restframework/www.django-rest-framework.org/topics/api-guide/schemas/index.html	(from https://www.django-rest-framework.org/topics/documenting-your-api/)
13:34:37	16458/16458	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225d2f2c8f-404a%22	https://www.django-rest-framework.org/topics/api-guide/metadata/	D:/Downloads/django-restframework/www.django-rest-framework.org/topics/api-guide/metadata/index.html	(from https://www.django-rest-framework.org/topics/documenting-your-api/)
13:34:40	11946/11946	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-2eaa%22	https://www.django-rest-framework.org/img/vertical.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/vertical.png	(from https://www.django-rest-framework.org/topics/html-and-forms/)
13:34:41	53953/53953	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-d2c1%22	https://www.django-rest-framework.org/img/self-describing.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/self-describing.png	(from https://www.django-rest-framework.org/topics/documenting-your-api/)
13:34:41	55554/55554	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-d902%22	https://www.django-rest-framework.org/img/apiary.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/apiary.png	(from https://www.django-rest-framework.org/topics/documenting-your-api/)
13:34:42	11628/11628	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-2d6c%22	https://www.django-rest-framework.org/img/horizontal.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/horizontal.png	(from https://www.django-rest-framework.org/topics/html-and-forms/)
13:34:43	8295/8295	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-2067%22	https://www.django-rest-framework.org/img/inline.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/inline.png	(from https://www.django-rest-framework.org/topics/html-and-forms/)
13:34:49	30506/30506	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-772a%22	https://www.django-rest-framework.org/img/books/hwa-cover.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/books/hwa-cover.png	(from https://www.django-rest-framework.org/community/tutorials-and-resources/)
13:34:52	65706/65706	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-100aa%22	https://www.django-rest-framework.org/img/slate.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/slate.png	(from https://www.django-rest-framework.org/topics/browsable-api/)
13:34:52	62558/62558	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-f45e%22	https://www.django-rest-framework.org/img/cerulean.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/cerulean.png	(from https://www.django-rest-framework.org/topics/browsable-api/)
13:34:52	247414/247414	---M--	200	added ('OK')	image/jpeg	etag:%22586b6f2f-3c676%22	http://dl4.joxi.net/drive/2017/01/03/0000/1955/34723/23/00e2ce6267.jpg	D:/Downloads/django-restframework/dl4.joxi.net/drive/2017/01/03/0000/1955/34723/23/00e2ce6267.jpg	(from https://www.django-rest-framework.org/topics/documenting-your-api/)
13:34:52	118271/118271	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-1cdff%22	https://www.django-rest-framework.org/img/books/tsd-cover.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/books/tsd-cover.png	(from https://www.django-rest-framework.org/community/tutorials-and-resources/)
13:34:52	14060/14060	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-36ec%22	https://www.django-rest-framework.org/img/books/rad-cover.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/books/rad-cover.png	(from https://www.django-rest-framework.org/community/tutorials-and-resources/)
13:34:52	47237/47237	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-b885%22	https://www.django-rest-framework.org/img/books/bda-cover.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/books/bda-cover.png	(from https://www.django-rest-framework.org/community/tutorials-and-resources/)
13:34:53	10023/10023	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-2727%22	https://www.django-rest-framework.org/img/travis-status.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/travis-status.png	(from https://www.django-rest-framework.org/community/contributing/)
13:34:53	16458/16458	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225d2f2c8f-404a%22	https://www.django-rest-framework.org/community/topics/third-party-packages/	D:/Downloads/django-restframework/www.django-rest-framework.org/community/topics/third-party-packages/index.html	(from https://www.django-rest-framework.org/community/third-party-packages/)
13:34:53	16458/16458	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225d2f2c8f-404a%22	https://www.django-rest-framework.org/community/3.10-announcement/community/funding.md	D:/Downloads/django-restframework/www.django-rest-framework.org/community/3.10-announcement/community/funding.md	(from https://www.django-rest-framework.org/community/3.10-announcement/)
13:34:54	14661/14661	---M--	200	added ('OK')	image/png	etag:%2231683f066391d8e63f94efc3c40096fa%22	https://fund-rest-framework.s3.amazonaws.com/rover_130x130.png	D:/Downloads/django-restframework/fund-rest-framework.s3.amazonaws.com/rover_130x130.png	(from https://www.django-rest-framework.org/community/3.9-announcement/)
13:34:55	17514/17514	---M--	200	added ('OK')	image/png	etag:%220e6f85c5347adcd7d927bd9362943ae0%22	https://fund-rest-framework.s3.amazonaws.com/auklet-new.png	D:/Downloads/django-restframework/fund-rest-framework.s3.amazonaws.com/auklet-new.png	(from https://www.django-rest-framework.org/community/3.9-announcement/)
13:34:56	11342/11342	---M--	200	added ('OK')	image/png	etag:%228fd562ed9e5b34e0c713840973b2fdf9%22	https://fund-rest-framework.s3.amazonaws.com/load-impact.png	D:/Downloads/django-restframework/fund-rest-framework.s3.amazonaws.com/load-impact.png	(from https://www.django-rest-framework.org/community/3.9-announcement/)
13:34:57	13153/13153	---M--	200	added ('OK')	image/png	etag:%22fe2700fde559f343da9a6372fe6a424c%22	https://fund-rest-framework.s3.amazonaws.com/kloudless.png	D:/Downloads/django-restframework/fund-rest-framework.s3.amazonaws.com/kloudless.png	(from https://www.django-rest-framework.org/community/3.9-announcement/)
13:34:58	77810/77810	---M--	200	added ('OK')	image/png	etag:%220c011ddd12bc761e8dfebbf10fe10351%22	https://user-images.githubusercontent.com/2370209/32976956-1ca9ab7e-cbf1-11e7-981a-a20cb1e83d63.png	D:/Downloads/django-restframework/user-images.githubusercontent.com/2370209/32976956-1ca9ab7e-cbf1-11e7-981a-a20cb1e83d63.png	(from https://www.django-rest-framework.org/community/3.9-announcement/)
13:34:58	42939/42939	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-a7bb%22	https://www.django-rest-framework.org/img/bayer.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/bayer.png	(from https://www.django-rest-framework.org/community/3.7-announcement/)
13:34:59	4829/4829	---M--	200	added ('OK')	image/png	etag:%2208512bb97171d7c8ef2ac52d956900a2%22	https://fund-rest-framework.s3.amazonaws.com/Machinalis130.png	D:/Downloads/django-restframework/fund-rest-framework.s3.amazonaws.com/Machinalis130.png	(from https://www.django-rest-framework.org/community/3.7-announcement/)
13:35:00	6042/6042	---M--	200	added ('OK')	image/png	etag:%224d174c9c8c6d48f56dd996ac8f42d0d0%22	https://fund-rest-framework.s3.amazonaws.com/rollbar.png	D:/Downloads/django-restframework/fund-rest-framework.s3.amazonaws.com/rollbar.png	(from https://www.django-rest-framework.org/community/3.7-announcement/)
13:35:22	8370/8370	---M--	200	added ('OK')	image/png	etag:%228dbe1d6ed97f32c0aada1f7a8dc8967c%22	https://fund-rest-framework.s3.amazonaws.com/mp-text-logo.png	D:/Downloads/django-restframework/fund-rest-framework.s3.amazonaws.com/mp-text-logo.png	(from https://www.django-rest-framework.org/community/3.6-announcement/)
13:35:24	161971/161971	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-278b3%22	https://www.django-rest-framework.org/img/api-docs.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/api-docs.png	(from https://www.django-rest-framework.org/community/3.6-announcement/)
13:35:24	5616028/5616028	---M--	200	added ('OK')	image/gif	etag:%225d2f2c8f-55b19c%22	https://www.django-rest-framework.org/img/api-docs.gif	D:/Downloads/django-restframework/www.django-rest-framework.org/img/api-docs.gif	(from https://www.django-rest-framework.org/community/3.6-announcement/)
13:35:24	16458/16458	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225d2f2c8f-404a%22	https://www.django-rest-framework.org/community/api-guide/schemas/	D:/Downloads/django-restframework/www.django-rest-framework.org/community/api-guide/schemas/index.html	(from https://www.django-rest-framework.org/community/3.5-announcement/)
13:35:24	37216/37216	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-9160%22	https://www.django-rest-framework.org/img/raml.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/raml.png	(from https://www.django-rest-framework.org/community/3.5-announcement/)
13:35:25	16458/16458	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225d2f2c8f-404a%22	https://www.django-rest-framework.org/community/3.4-announcement/api-clients	D:/Downloads/django-restframework/www.django-rest-framework.org/community/3.4-announcement/api-clients	(from https://www.django-rest-framework.org/community/3.4-announcement/)
13:35:25	16458/16458	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225d2f2c8f-404a%22	https://www.django-rest-framework.org/community/3.4-announcement/release-notes	D:/Downloads/django-restframework/www.django-rest-framework.org/community/3.4-announcement/release-notes	(from https://www.django-rest-framework.org/community/3.4-announcement/)
13:35:25	16458/16458	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225d2f2c8f-404a%22	https://www.django-rest-framework.org/community/tutorial/7-schemas-and-client-libraries/	D:/Downloads/django-restframework/www.django-rest-framework.org/community/tutorial/7-schemas-and-client-libraries/index.html	(from https://www.django-rest-framework.org/community/3.4-announcement/)
13:35:25	16458/16458	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225d2f2c8f-404a%22	https://www.django-rest-framework.org/community/api-guide/metadata/	D:/Downloads/django-restframework/www.django-rest-framework.org/community/api-guide/metadata/index.html	(from https://www.django-rest-framework.org/community/3.4-announcement/)
13:35:26	16458/16458	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225d2f2c8f-404a%22	https://www.django-rest-framework.org/community/api-guide/fields	D:/Downloads/django-restframework/www.django-rest-framework.org/community/api-guide/fields	(from https://www.django-rest-framework.org/community/3.3-announcement/)
13:35:26	10229/10229	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-27f5%22	https://www.django-rest-framework.org/img/pages-pagination.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/pages-pagination.png	(from https://www.django-rest-framework.org/community/3.1-announcement/)
13:35:26	12221/12221	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-2fbd%22	https://www.django-rest-framework.org/img/cursor-pagination.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/cursor-pagination.png	(from https://www.django-rest-framework.org/community/3.1-announcement/)
13:35:26	16458/16458	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225d2f2c8f-404a%22	https://www.django-rest-framework.org/community/api-guide/pagination/	D:/Downloads/django-restframework/www.django-rest-framework.org/community/api-guide/pagination/index.html	(from https://www.django-rest-framework.org/community/3.1-announcement/)
13:35:27	22429/22429	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-579d%22	https://www.django-rest-framework.org/img/sponsors/0-eventbrite.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/0-eventbrite.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:27	4864/4864	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-1300%22	https://www.django-rest-framework.org/img/sponsors/1-divio.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/1-divio.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:27	18013/18013	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-465d%22	https://www.django-rest-framework.org/img/sponsors/1-lulu.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/1-lulu.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:27	12190/12190	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-2f9e%22	https://www.django-rest-framework.org/img/sponsors/1-potato.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/1-potato.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:28	8082/8082	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-1f92%22	https://www.django-rest-framework.org/img/sponsors/1-wiredrive.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/1-wiredrive.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:28	6121/6121	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-17e9%22	https://www.django-rest-framework.org/img/sponsors/1-cyan.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/1-cyan.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:28	10913/10913	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-2aa1%22	https://www.django-rest-framework.org/img/sponsors/1-runscope.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/1-runscope.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:29	54455/54455	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-d4b7%22	https://www.django-rest-framework.org/img/sponsors/1-simple-energy.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/1-simple-energy.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:29	22814/22814	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-591e%22	https://www.django-rest-framework.org/img/sponsors/1-vokal_interactive.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/1-vokal_interactive.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:29	9161/9161	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-23c9%22	https://www.django-rest-framework.org/img/sponsors/1-purplebit.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/1-purplebit.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:30	3674/3674	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-e5a%22	https://www.django-rest-framework.org/img/sponsors/1-kuwaitnet.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/1-kuwaitnet.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:30	2003/2003	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-7d3%22	https://www.django-rest-framework.org/img/sponsors/2-laterpay.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/2-laterpay.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:31	4051/4051	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-fd3%22	https://www.django-rest-framework.org/img/sponsors/2-prorenata.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/2-prorenata.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:31	21870/21870	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-556e%22	https://www.django-rest-framework.org/img/sponsors/2-schuberg_philis.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/2-schuberg_philis.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:31	11112/11112	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-2b68%22	https://www.django-rest-framework.org/img/sponsors/2-sga.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/2-sga.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:31	4941/4941	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-134d%22	https://www.django-rest-framework.org/img/sponsors/2-sirono.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/2-sirono.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:32	6844/6844	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-1abc%22	https://www.django-rest-framework.org/img/sponsors/2-vinta.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/2-vinta.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:32	13667/13667	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-3563%22	https://www.django-rest-framework.org/img/sponsors/2-rapasso.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/2-rapasso.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:32	12414/12414	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-307e%22	https://www.django-rest-framework.org/img/sponsors/2-mirus_research.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/2-mirus_research.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:32	8111/8111	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-1faf%22	https://www.django-rest-framework.org/img/sponsors/2-hipo.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/2-hipo.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:33	13690/13690	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-357a%22	https://www.django-rest-framework.org/img/sponsors/2-byte.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/2-byte.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:33	6715/6715	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-1a3b%22	https://www.django-rest-framework.org/img/sponsors/2-lightning_kite.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/2-lightning_kite.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:34	11603/11603	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-2d53%22	https://www.django-rest-framework.org/img/sponsors/2-opbeat.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/2-opbeat.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:34	1934/1934	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-78e%22	https://www.django-rest-framework.org/img/sponsors/2-koordinates.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/2-koordinates.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:34	2368/2368	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-940%22	https://www.django-rest-framework.org/img/sponsors/2-pulsecode.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/2-pulsecode.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:35	20831/20831	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-515f%22	https://www.django-rest-framework.org/img/sponsors/2-singing-horse.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/2-singing-horse.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:35	7337/7337	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-1ca9%22	https://www.django-rest-framework.org/img/sponsors/2-heroku.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/2-heroku.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:36	1562/1562	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-61a%22	https://www.django-rest-framework.org/img/sponsors/2-rheinwerk_verlag.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/2-rheinwerk_verlag.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:36	4107/4107	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-100b%22	https://www.django-rest-framework.org/img/sponsors/2-security_compass.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/2-security_compass.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:36	5055/5055	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-13bf%22	https://www.django-rest-framework.org/img/sponsors/2-django.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/2-django.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:36	6016/6016	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-1780%22	https://www.django-rest-framework.org/img/sponsors/2-hipflask.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/2-hipflask.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:37	8257/8257	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-2041%22	https://www.django-rest-framework.org/img/sponsors/2-crate.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/2-crate.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:37	9970/9970	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-26f2%22	https://www.django-rest-framework.org/img/sponsors/2-cryptico.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/2-cryptico.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:37	2562/2562	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-a02%22	https://www.django-rest-framework.org/img/sponsors/2-nexthub.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/2-nexthub.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:38	3108/3108	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-c24%22	https://www.django-rest-framework.org/img/sponsors/2-compile.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/2-compile.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:38	12067/12067	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-2f23%22	https://www.django-rest-framework.org/img/sponsors/2-wusawork.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/2-wusawork.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:39	4137/4137	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-1029%22	https://www.django-rest-framework.org/img/sponsors/3-wildfish.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/3-wildfish.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:39	70397/70397	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-112fd%22	https://www.django-rest-framework.org/img/sponsors/3-imt_computer_services.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/3-imt_computer_services.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:39	20046/20046	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-4e4e%22	https://www.django-rest-framework.org/img/sponsors/3-thermondo-gmbh.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/3-thermondo-gmbh.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:39	12580/12580	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-3124%22	https://www.django-rest-framework.org/img/sponsors/3-providenz.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/3-providenz.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:39	9349/9349	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-2485%22	https://www.django-rest-framework.org/img/sponsors/3-alwaysdata.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/3-alwaysdata.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:40	10509/10509	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-290d%22	https://www.django-rest-framework.org/img/sponsors/3-triggered_messaging.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/3-triggered_messaging.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:40	10089/10089	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-2769%22	https://www.django-rest-framework.org/img/sponsors/3-ipushpull.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/3-ipushpull.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:40	8615/8615	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-21a7%22	https://www.django-rest-framework.org/img/sponsors/3-transcode.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/3-transcode.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:41	3322/3322	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-cfa%22	https://www.django-rest-framework.org/img/sponsors/3-garfo.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/3-garfo.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:41	7345/7345	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-1cb1%22	https://www.django-rest-framework.org/img/sponsors/3-shippo.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/3-shippo.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:41	5370/5370	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-14fa%22	https://www.django-rest-framework.org/img/sponsors/3-gizmag.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/3-gizmag.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:41	3552/3552	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-de0%22	https://www.django-rest-framework.org/img/sponsors/3-tivix.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/3-tivix.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:42	4419/4419	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-1143%22	https://www.django-rest-framework.org/img/sponsors/3-safari.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/3-safari.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:42	6864/6864	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-1ad0%22	https://www.django-rest-framework.org/img/sponsors/3-brightloop.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/3-brightloop.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:42	18974/18974	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-4a1e%22	https://www.django-rest-framework.org/img/sponsors/3-aba.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/3-aba.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:42	13066/13066	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-330a%22	https://www.django-rest-framework.org/img/sponsors/3-beefarm.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/3-beefarm.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:43	12008/12008	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-2ee8%22	https://www.django-rest-framework.org/img/sponsors/3-vzzual.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/3-vzzual.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
